place_names,Latitude,Longitude
Rajmachi Trail,18.8259402,73.3954302
land farm,18.6951744,73.7344444
Baramati Daund Road,18.3184309,74.5099613
Baramati Daund Road,18.3127904,74.5116389
Baramati Daund Road,18.3078762,74.512865
Baramati Daund Road,18.3071201,74.513177
exit to bhumkar wasti,18.5982037,73.7546282
Ganeshkhind Road,18.5302271,73.8498676
Ganeshkhind Road,18.5301581,73.8498635
Block J kunal Iconia sait tukaram nagar mamurdi pimpari chichwad,18.6645039,73.7121629
Block I kunal Iconia sait tukaram nagar mamurdi pimpari chichwad,18.6647008,73.7124735
"SNBP International School, Mamurdi",18.6650246,73.711577
Kunal Iconia,18.6648622,73.7121753
Block H kunal Iconia sait tukaram nagar mamurdi pimpari chichwad,18.6649093,73.7127488
Peninsula Land Ltd Sales Office,18.6666327,73.7108764
Kalp Residency D Wing,18.748142,73.8723899
Kalp Residency A Wing,18.7478244,73.8726628
Kalp Residency B Wing,18.7470359,73.8727043
Kalp Residency C Wing,18.7473624,73.8724332
Kalp Residency,18.7476113,73.8724752
Sadguru Niwas,18.4367957,73.8141308
Karan Palms,18.4817074,73.8016931
Irene Towers,18.5622658,73.7961284
Sun Vista,18.475121,73.8113728
Akurdi Chikhali Marg,18.6626452,73.7712683
Sanjay Ghodawat International School,18.5333584,73.5915818
Don Bosco's playground lonavla,18.7618569,73.4038829
Mariaashiana,18.7631782,73.4038613
Paud Church,18.5236153,73.6079547
karanjale,19.321967,73.8154158
Foresta Resort,18.5305121,73.5881746
Savargaon Road,18.543674,73.5978396
Shri Chhatrapati Shivaji Vidyalaya,18.5420289,73.6034757
Indira Vasti,18.541274,73.6030106
Play Area,18.4504759,73.8548918
Talegaon Chakan Road,18.750453,73.7976057
Talegaon Chakan Road,18.7461172,73.7886316
Talegaon Chakan Road,18.7459354,73.7885216
Katraj-Kondhwa Road,18.4507363,73.8796219
Katraj Kondhwa Road,18.4537087,73.8850536
Kamate Nagar Road,18.451901,73.8839477
Satara Road BRTS,18.448017,73.8584504
Katraj Flyover,18.447811,73.8595573
Shankar Kalate Nagar Road,18.5981257,73.7584163
Shankar Kalate Nagar Road,18.598138,73.7584605
Shankar Kalate Nagar Road,18.5979945,73.758427
Shankar Kalate Nagar Road,18.5982401,73.758409
PICT CAMPUS,18.457946,73.8509612
Spine Road,18.6471704,73.8481583
K. B. Joshi Path,18.5359371,73.8493621
A2 building,18.5404464,73.9277136
"SNBP International School, Wagholi",18.5844953,74.0071319
IVY Apartments Villas,18.5840582,74.0052982
Zeal School,18.5240348,73.6061294
Khandoba Temple,18.5209778,73.6170801
UWC Mahindra College Access Road,18.5409713,73.5846797
UWC Mahindra College Access Road,18.5412779,73.5842699
Gogte Power Press,18.5241696,73.6216859
Belavade Dam,18.4952788,73.5988283
Vitthalwadi,18.5120626,73.6213805
Solapur Road,18.1293389,75.0065705
Solapur Road,18.1310327,75.0041371
Padasthal Rd,18.120447,75.0247123
Padasthal Rd,18.1204587,75.0246907
Solapur Road,18.1171459,75.0262604
Padasthal Rd,18.1170632,75.0262549
Bhimashankar - Manchar Road,19.0048577,73.9344039
Bhimashankar - Manchar Road,19.0062733,73.9303119
Old National Highway 4,16.0417547,76.646666
Ujani Reservoir,18.213,74.9786431
Pimpalgaon Joga Reservoir,19.3299596,73.8454832
National Highway 222,19.2150182,75.7294474
Yedgaon Reservoir,19.1956263,73.9875086
Old National Highway 9,17.3441114,77.5070465
National Highway 50,19.3004464,74.0052967
Mumbai - Pune Expressway,18.8401841,73.4169908
Tata Dam,18.735375,73.394125
Sangam Dam Lake,18.1724393,74.0709614
Katraj Lake,18.444296,73.8626075
Shivarata Lake,18.8162511,73.4505269
Pavana Lake,18.6593913,73.45093
Mulshi Lake,18.531236,73.4448599
HVDC Chandrapur - Padghe,19.6909276,76.2368687
Pune,18.6449097,74.2431807
Library,18.5424086,73.5835773
Science Block,18.5428623,73.5842567
Pune Suburban Railway: Pune → Lonavala,18.6480608,73.6404654
Pune Suburban Railway: Lonavala → Pune,18.6481125,73.6404654
Pashan Lake,18.5321099,73.7842466
Jnana Prabodhini,18.5117735,73.8455102
Fergusson College Boys' Hostel,18.525861,73.8385251
boys hostle block 2,18.5255358,73.8393581
Bhima,17.716023,75.4662405
Shaniwar Wada,18.5193863,73.8553472
Mula,18.5570371,73.692432
Mula-Mutha,18.5380662,74.1026721
Mutha Right Bank Canal,18.3149177,74.3636831
Mutha,18.4622079,73.7664206
Pavana,18.6385282,73.6634373
Bhama,18.8592427,73.7417061
Ghod,18.8226452,74.0791829
Kukadi,19.0453463,74.0613106
Nira,18.0141322,74.6150587
Ghorpadi,18.5281332,73.8939996
Pune Junction,18.5292703,73.8730938
Khadki,18.5641585,73.8402412
Shivajinagar,18.5326737,73.8517035
Vitthal Raghoba Lande Building,18.5160658,73.851237
Balewadi-PMC,18.5744562,73.7698904
Vetal Tekdi Forest Area,18.5253126,73.8049064
Kothrud Stand,18.4996874,73.8135846
SNDT,18.5076399,73.8287471
Deshpande Classes,18.4957941,73.8103181
National Highway 4 north,15.9230372,76.6387314
National Highway 4 south,15.9232678,76.6384453
Woodland Harmony,18.497475,73.8040263
Woodland A,18.498819,73.8042118
Woodland B,18.4988508,73.8038887
Woodland E,18.4984804,73.8029237
Woodland C,18.4988547,73.8035548
Woodland D,18.4988069,73.8031706
Vishrambag Wada,18.5136653,73.8528443
Military Hospital Cardio-Thoracic Center,18.4924665,73.8824204
Sharada Centre,18.5079359,73.8338249
Alandi,18.463036,74.064088
Shindawane,18.4260342,74.1179618
Ambale,18.4141979,74.1868963
Jejuri,18.287575,74.1713914
Rajewadi,18.3842895,74.1555906
Akurdi,18.648516,73.7644896
Chinchwad,18.6396082,73.7917077
Dapodi,18.5822437,73.8324129
Kasarwadi,18.6076452,73.821032
Pimpri,18.6229275,73.8024562
Badminton Complex,18.575901,73.7616431
NH60,19.6420084,74.167338
Hadapsar,18.526893,73.9274948
Loni,18.491316,74.0201368
Manjari Budruk,18.5125118,73.9715562
Kedgaon,18.4822418,74.3765309
Khutbav,18.4861249,74.3160592
Uruli Kanchan,18.493894,74.1390488
Yavat,18.4892139,74.2563969
Sankul Condominium,18.5012927,73.8320054
Chaskaman Left Canal,18.8301662,74.090623
Vel,18.8003469,74.0152662
Nira Deoghar,18.0938169,73.6817517
"College of Engineering, Pune",18.5300702,73.8566196
Alka Talkies,18.513183,73.8446831
Ambedkar Bhavan,18.5241017,73.86742
Anandnagar,18.5096414,73.8144351
Gandhi Bhavan,18.4960741,73.8033882
Apollo Talkies,18.5194619,73.8645788
Appa Balwant Chowk (Hujurpaga),18.5148886,73.8537199
Chitrashala,18.5131058,73.8467425
City Post,18.5156792,73.8566661
Collector Kacheri,18.5244183,73.8719134
Commonwealth,18.5143495,73.8516157
Dakshinmukhi Maruti,18.5177938,73.8539389
Deccan Corner,18.5134256,73.8411218
GPO,18.5235465,73.8755291
Gananjay Society,18.500126,73.804828
Ganpati Chowk,18.5149241,73.8549093
Garware Mahavidyalay,18.5126078,73.8392937
Gokhale Hall,18.5140343,73.8491399
Guruganesh Nagar,18.502897,73.799571
Ideal Colony,18.5101527,73.8171639
Jay Bhavani Nagar,18.5094591,73.8125177
Jilha Parishad,18.523371,73.8692587
KEM Hospital,18.5204732,73.8675633
Kasba Peth Police Chowki,18.5205449,73.8558582
Kumbare Park,18.5031257,73.7981409
LIC Colony,18.5108753,73.8184911
Lal Mahal,18.5185539,73.8566432
Mahesh Vidyalaya,18.4998687,73.8021228
More Vidyalaya,18.5104094,73.8195215
More Vidyalaya,18.510127,73.8210276
Nal Stop,18.5090115,73.8320176
Paud Phata,18.5071252,73.8235983
Petrol Pump (Karve Road),18.5104801,73.8349556
Phadke Houd,18.518869,73.8601388
Pratik Nagar,18.5081144,73.8094344
Pune Station Bus Stand,18.5274057,73.8726862
Raste Wada,18.5211846,73.8647943
Sadashiv Peth Houd,18.5135459,73.8506323
Sadhu Vaswani Chowk,18.5255769,73.8765892
Sahajanand,18.4963765,73.80201
Sassoon Hospital,18.525038,73.8715737
Shaniwarwada,18.5196677,73.8544715
Shivtirth Nagar,18.5083638,73.8097169
Sonya Maruti Chowk,18.5159641,73.8591732
Sutar Davakhana,18.5041248,73.8074506
Vanaz Corner,18.507433,73.8078547
Vijay Talkies,18.5137016,73.8461702
Vivekanand Colony,18.5040565,73.8054792
Bus 81 : Pune Station => Kumbare Park,18.5126012,73.8374893
Bus 81: Kumbare Park => Pune Station,18.5118948,73.8356624
Dahanukar Colony,18.4953061,73.8127358
Gandhibhavan Corner,18.4953339,73.8133375
Jog Hospital,18.5091437,73.8217446
Karve Putala,18.5020309,73.8158144
Maruti Mandir,18.5036241,73.8202088
Paud Phata,18.5055,73.8242922
Bus 283 : Pune Station => Kumbare Park,18.5116473,73.8374893
Bus 283: Kumbare Park => Pune Station,18.5109292,73.8356624
Boys' Hostel,18.5244333,73.8395216
Appa Balwant Chowk,18.5164179,73.8531027
Bharati Nagar,18.5077868,73.7970536
Kachra Depot,18.5074605,73.7996007
Kanyashala,18.5163929,73.8508097
Kesariwada,18.5161959,73.8490862
Kothrud Depot,18.5078964,73.7953845
Mati Ganapati,18.5159017,73.8471047
Nana Wada,18.5183891,73.8562631
Paramhans Corner,18.5070318,73.8041359
Shastrinagar,18.5043654,73.8039787
Vasant Talkies,18.5175011,73.8562678
Bus 94 : Pune Station => Kothrud Depot,18.5165984,73.8359311
Bus 94: Kothrud Depot => Pune Station,18.5158802,73.8344257
Shivaganga,18.2868706,73.8348733
Gunjavani,18.2229648,73.7789596
SH46,19.4118439,74.0149641
SH52,19.2047972,73.8972
SH55,18.7205512,73.6509744
SH60,18.4553451,73.3930416
SH67,18.3221891,75.4594349
SH68,18.7495695,74.8970136
SH71,18.1042765,75.0195016
Deccan College,18.5489176,73.8747731
Stafi,18.6336862,73.7860113
Central Park Residencies,18.6645515,73.8356196
Akshara International school and junior,18.6089221,73.7447483
Alard College of Engineering,18.6095294,73.7188543
Atharva Residency,18.6511202,73.8405619
Pote-Plaza,18.6511103,73.8402425
Hostel,18.6195614,73.7504939
Regency Meadows Co.Op Housing Society,18.602067,73.9049637
ITI,18.5588678,73.8098311
Westend Mall,18.5617126,73.8069648
Disha,18.5609195,73.8111663
Niyoshi Park 4,18.5609286,73.8107141
Podar International School Pimpri-Chinchwad,18.6247598,73.7865086
Army Institute Of Technology,18.6068924,73.875274
Kukreja Heritage Co-operative Housing Society,18.5790154,73.8844045
Silver Mist Housing Society,18.6000522,73.9084475
Pride Aashiyana-B,18.60645,73.9095636
Sri Ganesh Laxmi Vihar,18.6040831,73.9128454
Kalpataru Estate-Phase3,18.6015227,73.8179404
Kalpataru Estate Phase2,18.6011157,73.8160431
"Department of Sports, SPPU",18.55852,73.8256066
Sai Krupa Residency,18.6043456,73.9283093
Akashdeep,18.5675804,73.8475428
Mehta Towers,18.5677967,73.8481691
Accord Hospital,18.5673217,73.7688854
Aundh Chest Hospital,18.5762117,73.806359
SurajBan Housing Society,18.556039,73.8171394
E,18.5532888,73.806743
Royal Home,18.5546248,73.8064158
Clover Classic,18.5399508,73.8891828
DevExotica Cooperative Housing Society Ltd,18.5580782,73.9366993
Aditya Birla Hospital Staff Quarters,18.6266386,73.776898
The Laburnums,18.5768865,73.7698538
Lecture Hall Complex,18.5482199,73.8060479
Residence of IISER Pune director,18.5439932,73.8082072
Sulochana City,18.5673116,73.7934702
SPPU Research Park Foundation,18.5487601,73.827299
L-1,18.5514831,73.828523
"Department of Scientific Computing, Modeling, and Simulation",18.5486446,73.8293552
Raheja Gardens,18.4875202,73.8969065
WNS,18.5550722,73.8912246
SET bhavan building,18.5558736,73.8230458
Pune University MBA (PUMBA),18.5471873,73.8299172
Jagannath,18.5400902,73.8794524
54/8,18.506835,73.9004139
Karan Rhea,18.5402499,73.9272117
Kline memorial school,18.4755191,73.8629141
Anand,18.4928713,73.8255265
Ganga Lahari Society,18.4915384,73.8246004
Ness Wadia College,18.531961,73.8805612
Ellore Palace,18.4659548,73.8586171
Archana Kohinoor Glory PHASE I,18.4732292,73.9110331
Building C,18.4573307,73.7841806
Mangal Bhairav,18.4550573,73.7913686
Sarang,18.4540155,73.7866237
Sarang,18.4542674,73.7875958
Sarang,18.4541623,73.787108
Sarang,18.4554545,73.7866996
Shivangan Purva,18.4469469,73.812556
Advika Society,18.4459155,73.8982975
Girls Hostel,18.443692,73.8947342
Boys Hostel,18.4432505,73.8951345
National Water Academy Office Building,18.4504649,73.7904779
sarhad school bulding,18.4550126,73.8540754
Nanded City Sales Office,18.4577052,73.7998888
Rose Valley Housing Society,18.5930239,73.7956534
Varun,18.4436763,73.7990159
Vasudha,18.4427993,73.7995538
Pavan,18.4443482,73.7989046
Bhaskara,18.4420937,73.7996463
Ashish Garden,18.502616,73.8026248
सुयोग संकुल,18.5894007,73.7831086
Orange County,18.5888368,73.7830103
Shraddha heights,18.589593,73.7825622
Suman Angan Society,18.4410336,73.7871337
Godavari Hostel Rooms,18.4513086,73.7923767
Samarth City,18.4407618,73.7883837
Niranjan Vihar Society,18.4410066,73.7868459
Sai Raj Regency.,18.5929436,73.8032502
Shraddha Heritage Wing A,18.5926681,73.8035448
Shraddha Heritage B Wing,18.5926931,73.803133
MMCOE COLLEGE,18.4906147,73.809217
Naldhara Complex,18.4445119,73.7859437
Vinayak Hospital,18.4857183,73.7967826
Vishwakarma University Building 2,18.4591717,73.8838065
Architecture College,18.4604402,73.8525584
Shalini Residency,18.4910687,73.8221722
Destination Center - 1,18.459961,73.7855053
Rohini,18.4422573,73.7982687
Saptasur,18.4401043,73.7998748
Ganesh Nakshatram Society,18.4463501,73.7976235
Chandrama,18.4416401,73.7984805
Talera Hospital,18.6257488,73.7846555
Swapna Saankul A Wing,18.6047619,73.9130272
B6 Om Namah Shivay,18.5825253,73.8194084
Sai Radhe Complex,18.531054,73.8710279
Asha CHS,18.5080319,73.8563786
Seth Tarachand Hospital,18.5177546,73.8638844
Andra Dam,18.8229,73.6109981
Bhama Askhed Reservoir,18.8841554,73.6687802
Bhor Rajwada,18.1523308,73.8424362
Andhra Lake,18.9052212,73.519325
Asian Highway AH47,19.6077222,75.5685843
Samruddhi Society,18.5639082,73.7843055
Vijay Nagar,18.4425894,73.8124035
Ahamadnagar Aurangabad Rd,19.5682074,74.3592847
Gangotri park,18.5119146,73.778853
Mangal Bhairav,18.4556178,73.7914159
"A2, Prism Society",18.5659508,73.8148793
Crystal Garden Society,18.5502228,73.7954426
Veer Savarkar Udyan,18.6571282,73.7625218
Garade reservoir,18.3448716,73.9532233
Bhatgar reservoir,18.2001702,73.7541202
Manikdoh,19.2551646,73.7684208
Varasgaon,18.3857085,73.5277947
Uksan,18.8361648,73.4970747
Mayureshwar Supe WLS,18.3531804,74.3603346
Ghod Reservoir,18.7501534,74.442512
Giant Metrewave Radio Telescope,19.0929408,74.0462925
Ganga Nagri Society,18.4918891,73.8245773
Aamby Valley,18.621893,73.4072036
Viman Nagar Skating Rink,18.5647464,73.9103209
Bhimashankar Car Parking => Bhimashankar Bus Stand,19.0768236,73.5506721
Bus 100: Pune Municipal Corporation => Hinjewadi Phase 3,18.5320926,73.8426659
Bus 333: Pune Station => Hinjewadi Phase 3,18.5375741,73.835103
Pune - Londa railway line,16.9881548,74.3722279
Lonand - Daund railway partly under construction,18.2349885,74.3955567
Purandhar,18.4314467,74.244664
Tamhini WLS,18.4292833,73.4358358
Music School,18.4943087,74.0229336
HInjewadi Maan Phase 3 to Ma Na Pa [100-D],18.5834394,73.6973896
Hinjawadi Maan Phase 3 To Katraj (Vai Kothrud Depo) [103A-D],18.5777603,73.6879687
Hinjewadi Maan Phase 3 To Katraj [43A-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Vasasantdada Putla Sangvi [321-D],18.5785836,73.6904825
Hinjawadi Maan Phase 3 To Pimpale Gurav [321A-D],18.5785836,73.6904825
Hinjewadi Maan Phase 3 to Bhosari [327B-D],18.5785836,73.6904825
Hinjawadi Maan Phase 3 To Pune Station [115P-D],18.5785836,73.6904825
Hinjawadi Maan Phase 3 To Pune Station [333-D],18.5834394,73.6973896
Hinjawadi Maan Phase 3 To Bhosari [324-D],18.5785836,73.6904825
Hinjawadi Maan Phase 3 To Bhosari [VJR6-D],18.5785836,73.6904825
Hinjawadi Maan Phase 3 To Katraj (Vai Kothrud Depo) [103A],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Swargate [103C],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Hadapsar Gadital [208-D],18.583518,73.6937104
Hadapsar Gadital To Hinjawadi Maan Phase 3 [208-U],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Dange Chowk [306-D],18.583518,73.6937104
Dange Chowk To Hinjawadi Maan Phase 3 [306-U],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Chinchwadgaon [316-D],18.583518,73.6937104
Chinchwadgaon To Hinjawadi Maan Phase 3 [316-U],18.583518,73.6937104
Pimple Gurav To Hinjawadi Maan Phase 3 [321A-U],18.583518,73.6937104
Vasasantdada Putla Sangvi To Hinjawadi Maan Phase 3 [321-D],18.583518,73.6937104
Bhosari To Hinjawadi Maan Phase 3 [324-U],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Nehrunagar Depo [327A-D],18.583518,73.6937104
Nehrunagar Depo To Hinjawadi Maan Phase 3 [327A-U],18.583518,73.6937104
Hinjawadi Maan Phase 3 To Alandi [327-D],18.583518,73.6937104
Alandi To Hinjawadi Maan Phase 3 [327-U],18.583518,73.6937104
Pune Station To Hinjawadi Maan Phase 3 [333-U],18.583518,73.6937104
Bhosari To Hinjawadi Maan Phase 3 [VJR6-U],18.583518,73.6937104
Ma Na Pa To Hinjawadi Maan Phase 3 [100-U],18.5753944,73.6886061
Hinjawadi Maan Phase 3 To Swargate [103C-D],18.5777603,73.6879687
Hinjawadi Maan Phase 3 To Hadapsar Gadital [208-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Dange Chowk [306-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Chinchwadgaon [316-D],18.5756986,73.6882385
Hinjawadi Maan Phase 3 To Nehrunagar Depo [327A-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Alandi [327-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Bhakti Shakti [372-D],18.578214,73.687849
Hinjawadi Maan Phase 3 To Wakad pul [373-D],18.578214,73.687849
Veer Dam reservoir,18.1549703,73.9897089
Indapur,18.1130475,74.9103212
Shirur,18.7604271,74.2871582
Daund,18.4834927,74.4944929
Baramati,18.218686,74.4625425
Purandhar,18.2709682,74.0948008
Bhor,18.212401,73.8225889
Velhe,18.3037203,73.6170887
Mulshi,18.5147011,73.5540461
Pune City,18.5251835,73.8850307
Haveli,18.5104888,73.9153718
Mawal,18.788118,73.5518574
Khed,18.8510434,73.7799096
Ambegaon,19.0319572,73.8389825
Junnar,19.2002365,73.9744771
लोहगड,18.7071412,73.4777272
Godavari river basin,19.524983,78.3173273
Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,18.140138,75.6502741
Train SuperFast Express 12701: Mumbai CSMT → Hyderabad,18.1402197,75.65022
Krishna river basin,16.269376,77.265987
Kadave Khind to Pol,18.3238935,73.5756818
Jambhavali-Wadeshwar,18.8675056,73.5075104
Sai Dongar,18.9236492,73.4320371
Payri-Fenyadevi Ghat,18.9613431,73.4920322
Khetoba,18.9946291,73.530778
Kadhewadi to Bhimashankar,19.0685099,73.5197153
Ahupe Yetoba,19.1898518,73.5569
Durg Fort,19.2171064,73.6359676
Jivdhan Fort,19.283254,73.6827251
Lenyadri,19.2625084,73.8650161
Hadsar Fort,19.2684081,73.8013385
Sindola,19.3193173,73.8086233
Hanumantgad - Nimgiri fort,19.2922575,73.7730753
Udhalya dongar,19.3203132,73.7857494
Nisanicha dara,19.3250379,73.7699315
Bhojgiri,19.3252047,73.7636903
Talmachi Taleran,19.3102086,73.7592959
Bhairavgad Moroshi,19.3260663,73.7071011
Mandavi Top,18.6282618,73.5453912
Tikona Fort,18.6321761,73.5155335
Tung,18.6594817,73.4614639
Morgiri fort,18.6649407,73.4141113
Bhatrashi Peak,18.7296798,73.5037682
Dongarwadi - Malewadi,18.7323686,73.5782538
Duke's Nose,18.7416699,73.3661024
Canyon valley,18.7632751,73.3787323
Khanu to Warangi,18.2756433,73.480375
Konkan Diva,18.2980626,73.428445
Kailasgad trail,18.5211327,73.4826915
Telyachinaal-Thipthipyaghat,18.3337044,73.418391
Tamhini Valley 1,18.5095129,73.3715057
Ghangad Fort,18.5300348,73.3485165
Sinhagad,18.3622846,73.7604951
Torna to Mohari,18.2741634,73.5696905
Bopdev to Katraj,18.4043193,73.8818624
Katraj to Sinhagad,18.3811308,73.8087922
Mohangad Fort,18.0800938,73.6125402
Raireshwar Fort,18.0611295,73.7070755
Kenjalgad to Aswal Khind,18.0396103,73.6884332
Ulhas (fleuve),19.0515507,73.117282
मोरया गोसावी मंदीर,18.6264544,73.7784123
Dhamane,18.6844485,73.6648797
Rajiv Gandhi Snake Park,18.4527464,73.8618417
श्री मोरेश्वर मंदीर,18.2781399,74.3174707
